time,salePrice
10:48,163.065
10:49,163.05
10:50,162.83
10:51,162.705
10:52,162.65
10:53,162.59
10:54,162.58
10:55,162.6
10:56,162.59
10:57,162.6
10:58,162.635
10:59,162.685
11:00,162.59
11:01,162.585
11:02,162.535
11:03,162.605
11:04,162.695
11:05,162.79
11:06,162.855
11:07,162.735
11:09,162.705
11:10,162.75
11:11,162.64
11:12,162.505
11:13,162.535
11:14,162.575
11:15,162.67
11:16,162.77
11:17,162.51
11:18,162.57
11:19,162.62
11:20,162.67
11:21,162.615
11:22,162.58
11:23,162.57
11:24,162.57
11:25,162.55
11:26,162.6
11:27,162.49
11:28,162.66
11:29,162.69
11:30,162.665
11:31,162.73
11:32,162.81
11:33,162.905
11:34,162.86
11:35,162.915
11:36,162.8
11:37,163.0
11:38,163.065
11:39,163.075
11:40,163.06
11:41,163.06
11:42,163.11
11:43,163.22
11:44,163.205
11:45,163.26
11:46,163.3
11:47,163.15
11:48,163.135
11:49,163.17
11:50,163.14
11:51,163.32
11:52,163.36
11:53,163.325
11:54,163.31
11:55,163.5
11:56,163.455
11:57,163.34
11:58,163.36
11:59,163.315
12:00,163.32
12:01,163.365
12:02,163.285
12:03,163.315
12:04,163.44
12:05,163.36
12:06,163.685
12:07,163.525
12:08,163.19
12:09,163.235
12:10,163.04
12:11,162.875
12:12,162.82
12:13,162.69
12:14,162.615
12:15,162.525
12:16,162.7
12:17,162.68
12:18,162.825
12:19,162.925
12:20,162.94
12:21,162.82
12:22,162.78
12:23,162.76
12:24,162.73
12:25,162.77
12:26,162.55
12:27,162.585
12:28,162.6
12:29,162.69
12:30,162.87
12:31,162.905
12:32,162.79
12:33,162.84
12:34,162.815
12:35,162.84
12:36,162.64
12:37,162.745
12:38,162.895
12:39,162.72
12:40,162.725
12:41,162.58
12:42,162.665
12:43,162.78
12:44,162.63
12:45,162.74
12:46,162.69
12:47,162.76
12:48,163.005
12:49,162.945
12:50,162.965
12:51,162.99
12:52,162.815
12:53,162.815
12:54,162.88
12:55,162.77
12:56,162.96
12:57,163.105
12:58,163.15
12:59,163.145
13:00,163.03
13:01,163.01
13:02,163.05
13:03,162.825
13:04,162.825
13:05,162.79
13:06,162.84
13:07,162.845
13:08,162.73
13:09,162.73
13:10,162.78
13:11,162.91
13:12,162.785
13:13,162.75
13:14,162.76
13:15,162.72
13:16,163.04
13:17,163.055
13:18,163.14
13:19,163.21
13:21,163.38
13:22,163.24
13:23,163.165
13:24,163.24
13:25,163.295
13:26,163.195
13:27,163.22
13:28,163.21
13:29,163.34
13:30,163.495
13:31,163.745
13:32,163.795
13:33,164.09
13:34,164.165
13:35,164.23
13:36,164.22
13:37,164.21
13:38,164.18
13:39,164.56
13:40,164.77
13:41,164.425
13:42,164.66
13:43,164.6
13:44,164.78
13:45,164.84
13:46,164.77
13:47,164.76
13:48,164.96
13:49,164.955
13:50,164.37
13:51,163.925
13:52,164.065
13:53,164.085
13:54,164.67
13:55,165.33
13:56,165.05
13:57,165.295
13:58,165.37
13:59,165.48
14:00,165.49
14:01,165.49
14:02,165.49
