time,salePrice
13:25,172.9
13:26,172.71
13:27,172.505
13:28,172.74
13:29,172.585
13:30,172.665
13:31,172.62
13:32,172.49
13:33,172.35
13:34,172.305
13:35,172.435
13:36,172.5
13:37,172.66
13:38,172.61
13:39,172.7
13:40,172.39
13:41,172.1
13:42,172.04
13:43,171.99
13:44,172.185
13:45,172.455
13:46,172.465
13:47,172.355
13:48,172.51
13:49,172.445
13:50,172.29
13:51,172.005
13:52,172.075
13:53,172.0
13:54,171.84
13:55,171.775
13:56,171.86
13:57,171.845
13:58,171.84
13:59,171.8
14:00,172.02
14:01,172.02
14:02,172.02
14:03,172.02
