time,salePrice
11:37:49,161.7
11:38:46,161.97
11:39:42,161.84
11:40:47,162.29
11:41:45,162.65
11:42:51,162.48
11:43:47,162.46
11:44:48,162.355
11:45:36,162.51
11:46:52,162.555
11:47:50,162.925
11:48:48,162.385
11:49:23,162.32
11:50:53,162.39
11:51:46,162.255
11:52:42,161.79
11:53:50,161.7
11:54:53,161.8
11:55:43,161.94
11:56:40,162.1
11:57:51,161.89
11:58:54,161.7
11:59:53,161.48
12:00:52,161.31
12:01:48,160.68
12:02:54,160.24
12:03:57,160.085
12:04:44,160.02
12:05:52,159.37
12:06:45,159.27
12:07:56,158.9
12:08:40,159.04
12:09:59,159.615
12:10:58,159.645
12:11:58,159.87
12:12:58,160.14
12:13:39,160.235
12:14:23,160.38
12:15:25,160.68
12:16:51,160.62
12:17:45,160.68
12:19:02,160.69
12:19:51,160.81
12:20:53,161.025
12:22:00,161.17
12:22:57,161.015
12:23:46,160.845
12:25:04,161.015
12:26:04,160.995
12:27:03,160.635
12:28:07,161.235
12:29:05,161.25
12:30:04,161.16
12:31:05,160.94
12:32:06,160.89
12:33:07,160.93
12:34:09,160.7
12:35:06,160.92
12:36:08,160.69
12:37:01,160.57
12:37:59,160.49
12:39:10,160.45
12:40:05,160.505
12:40:43,160.35
12:42:06,160.03
12:43:10,159.92
12:44:04,160.17
12:45:09,160.37
12:46:11,160.38
12:47:14,160.675
12:48:09,160.59
12:49:02,160.395
12:50:17,160.53
12:51:14,160.09
12:52:14,160.19
12:53:17,159.835
12:54:19,159.69
12:55:16,159.77
12:56:20,160.29
12:57:07,160.44
12:58:16,160.28
12:59:09,160.21
13:00:16,159.995
13:01:21,159.955
13:02:19,160.135
13:03:21,160.38
13:04:20,160.01
13:05:20,160.12
13:06:20,160.125
13:07:10,159.91
13:08:12,159.68
13:09:19,159.975
13:10:20,159.36
13:11:21,159.24
13:12:26,159.35
13:13:27,159.19
13:14:26,159.285
13:15:25,159.84
13:16:24,159.625
13:17:26,159.66
13:18:20,159.72
13:19:31,159.52
13:20:19,159.565
13:21:11,159.71
13:22:30,159.71
13:23:18,159.6
13:24:30,159.81
13:25:33,159.79
13:26:33,159.51
13:27:34,159.09
13:28:28,159.31
13:29:36,158.945
13:30:35,158.995
13:31:20,159.245
13:32:27,159.3
13:33:28,159.28
13:34:35,159.46
13:35:35,159.135
13:36:23,159.23
13:37:38,159.255
13:38:36,159.41
13:39:39,159.03
13:40:40,159.46
13:41:24,159.41
13:42:40,158.72
13:43:37,158.585
13:44:41,158.18
13:45:41,158.005
13:46:42,157.74
13:47:39,157.635
13:48:43,157.22
13:49:42,156.52
13:50:38,155.51
13:51:41,155.695
13:52:42,155.645
13:53:43,155.695
13:54:42,156.13
13:55:44,156.82
13:56:45,156.66
13:57:44,156.3
13:58:45,156.135
13:59:44,155.73
